pair,pair_label,task,method,config,primary,protocol_version,protocol_source,n,score,budget,run_dir
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,qasper,ReKV,recv_w16_r0.5,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.314,0.5178685359999988,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/qasper/mtc_receiver/recv_w16_r0.5_0712_1732
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,qasper,ReKV,recv_w16_r0.7,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.314,0.7107008759999993,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/qasper/mtc_receiver/recv_w16_r0.7_0712_1740
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,qasper,ReKV,recv_w8_r0.3,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.284,0.3250061139999996,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/qasper/mtc_receiver/recv_w8_r0.3_0712_1701
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,qasper,ReKV,recv_w8_r0.5,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.306,0.5178685359999988,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/qasper/mtc_receiver/recv_w8_r0.5_0712_1709
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,qasper,ReKV,recv_w8_r0.7,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.308,0.7107008759999993,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/qasper/mtc_receiver/recv_w8_r0.7_0712_1717
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tipsheets,B-ReKV-provisional,cov_t0.95_s0.75_w8,False,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.434,0.23719584399999974,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/coverage/cov_t0.95_s0.75_w8_0712_1642
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tipsheets,B-ReKV-provisional,cov_t0.95_s0.85_w8,False,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.422,0.26006381399999967,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/coverage/cov_t0.95_s0.85_w8_0712_1644
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tipsheets,B-ReKV-provisional,cov_t0.95_s0.90_w16,False,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.464,0.3023937380000001,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/coverage/cov_t0.95_s0.90_w16_0712_1646
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tipsheets,ReKV,recv_w16_r0.3,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.432,0.32497093200000027,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.3_0712_1635
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tipsheets,ReKV,recv_w16_r0.5,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.616,0.5177405059999988,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.5_0712_1637
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tipsheets,ReKV,recv_w16_r0.7,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.738,0.7104676719999985,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w16_r0.7_0712_1639
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tipsheets,ReKV,recv_w8_r0.3,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.45,0.32497093200000027,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.3_0712_1628
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tipsheets,ReKV,recv_w8_r0.5,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.614,0.5177405059999988,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.5_0712_1630
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tipsheets,ReKV,recv_w8_r0.7,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,500,0.75,0.7104676719999985,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tipsheets/mtc_receiver/recv_w8_r0.7_0712_1633
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tmath,B-ReKV-provisional,cov_t0.95_s0.75_w8,False,query_sketch_bf16_v1,recorded,300,0.3154548966666663,0.25255441666666656,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/coverage/cov_t0.95_s0.75_w8_0712_2152
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tmath,B-ReKV-provisional,cov_t0.95_s0.85_w8,False,query_sketch_bf16_v1,recorded,300,0.32276961000000004,0.2803468266666668,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/coverage/cov_t0.95_s0.85_w8_0712_2227
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tmath,B-ReKV-provisional,cov_t0.95_s0.90_w16,False,query_sketch_bf16_v1,recorded,300,0.3207334300000001,0.30457881333333353,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/coverage/cov_t0.95_s0.90_w16_0712_2304
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tmath,ReKV,recv_w16_r0.3,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,300,0.3202507433333332,0.32486507000000026,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.3_0712_1958
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tmath,ReKV,recv_w16_r0.5,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,300,0.3217085466666665,0.5178197766666677,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.5_0712_2033
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tmath,ReKV,recv_w16_r0.7,True,query_sketch_bf16_v1,recorded,300,0.32645425333333317,0.7108494633333327,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.7_0712_2116
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tmath,ReKV,recv_w16_r0.7,True,query_sketch_bf16_v1,recorded,300,0.32645425333333317,0.7108494633333327,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w16_r0.7_0712_2119
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tmath,ReKV,recv_w8_r0.3,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,300,0.31622869666666653,0.32486507000000026,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.3_0712_1810
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tmath,ReKV,recv_w8_r0.5,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,300,0.31943784999999997,0.5178197766666677,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.5_0712_1844
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,tmath,ReKV,recv_w8_r0.7,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,300,0.32663696000000003,0.7108494633333327,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/tmath/mtc_receiver/recv_w8_r0.7_0712_1919
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,twowikimqa,B-ReKV-provisional,cov_t0.95_s0.75_w8,False,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,200,0.405,0.40060097999999994,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.75_w8_0712_1807
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,twowikimqa,B-ReKV-provisional,cov_t0.95_s0.85_w8,False,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,200,0.4,0.4492517749999999,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.85_w8_0712_1810
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,twowikimqa,B-ReKV-provisional,cov_t0.95_s0.90_w16,False,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,200,0.42,0.49910544499999987,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/twowikimqa/coverage/cov_t0.95_s0.90_w16_0712_1813
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,twowikimqa,ReKV,recv_w16_r0.3,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,200,0.4,0.3250022550000002,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/twowikimqa/mtc_receiver/recv_w16_r0.3_0712_1756
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,twowikimqa,ReKV,recv_w16_r0.5,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,200,0.41,0.5178631600000013,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/twowikimqa/mtc_receiver/recv_w16_r0.5_0712_1800
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,twowikimqa,ReKV,recv_w16_r0.7,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,200,0.435,0.7107025800000001,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/twowikimqa/mtc_receiver/recv_w16_r0.7_0712_1803
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,twowikimqa,ReKV,recv_w8_r0.3,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,200,0.39,0.3250022550000002,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/twowikimqa/mtc_receiver/recv_w8_r0.3_0712_1746
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,twowikimqa,ReKV,recv_w8_r0.5,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,200,0.425,0.5178631600000013,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/twowikimqa/mtc_receiver/recv_w8_r0.5_0712_1749
pair6,S: Llama-3.2-3B Abl.; R: DeepSeek-Llama-3B,twowikimqa,ReKV,recv_w8_r0.7,True,query_sketch_bf16_v0_pre_instrumentation,inferred_from_protocol_root,200,0.42,0.7107025800000001,snapshots/table1_pair6_query_sketch_llama32_abliterated_deepseek3b/twowikimqa/mtc_receiver/recv_w8_r0.7_0712_1753
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,countries,ReKV,recv_w16_r0.3,True,query_sketch_bf16_v1,recorded,200,0.28,0.3248705900000003,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/countries/mtc_receiver/recv_w16_r0.3_0712_2131
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,countries,ReKV,recv_w16_r0.5,True,query_sketch_bf16_v1,recorded,200,0.47,0.5167529750000006,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/countries/mtc_receiver/recv_w16_r0.5_0712_2133
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,countries,ReKV,recv_w16_r0.7,True,query_sketch_bf16_v1,recorded,200,0.425,0.7115855549999995,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/countries/mtc_receiver/recv_w16_r0.7_0712_2134
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,countries,ReKV,recv_w8_r0.3,True,query_sketch_bf16_v1,recorded,200,0.31,0.3248705900000003,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/countries/mtc_receiver/recv_w8_r0.3_0712_2119
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,countries,ReKV,recv_w8_r0.5,True,query_sketch_bf16_v1,recorded,200,0.5,0.5167529750000006,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/countries/mtc_receiver/recv_w8_r0.5_0712_2129
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,countries,ReKV,recv_w8_r0.7,True,query_sketch_bf16_v1,recorded,200,0.425,0.7115855549999995,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/countries/mtc_receiver/recv_w8_r0.7_0712_2130
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,hotpotqa,ReKV,recv_w16_r0.3,True,query_sketch_bf16_v1,recorded,500,0.316,0.32497537999999954,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/hotpotqa/mtc_receiver/recv_w16_r0.3_0712_2217
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,hotpotqa,ReKV,recv_w16_r0.5,True,query_sketch_bf16_v1,recorded,500,0.446,0.5178959979999985,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/hotpotqa/mtc_receiver/recv_w16_r0.5_0712_2227
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,hotpotqa,ReKV,recv_w16_r0.7,True,query_sketch_bf16_v1,recorded,500,0.482,0.710735481999999,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/hotpotqa/mtc_receiver/recv_w16_r0.7_0712_2235
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,hotpotqa,ReKV,recv_w8_r0.3,True,query_sketch_bf16_v1,recorded,500,0.336,0.32497537999999954,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/hotpotqa/mtc_receiver/recv_w8_r0.3_0712_2152
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,hotpotqa,ReKV,recv_w8_r0.5,True,query_sketch_bf16_v1,recorded,500,0.44,0.5178959979999985,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/hotpotqa/mtc_receiver/recv_w8_r0.5_0712_2201
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,hotpotqa,ReKV,recv_w8_r0.7,True,query_sketch_bf16_v1,recorded,500,0.482,0.710735481999999,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/hotpotqa/mtc_receiver/recv_w8_r0.7_0712_2209
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,multifieldqa_en,ReKV,recv_w16_r0.3,True,query_sketch_bf16_v1,recorded,150,0.34,0.3250012266666666,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.3_0713_0351
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,multifieldqa_en,ReKV,recv_w16_r0.5,True,query_sketch_bf16_v1,recorded,150,0.4,0.5178679800000004,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0713_0359
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,multifieldqa_en,ReKV,recv_w16_r0.7,True,query_sketch_bf16_v1,recorded,150,0.42,0.7107060000000002,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.7_0713_0408
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,multifieldqa_en,ReKV,recv_w8_r0.3,True,query_sketch_bf16_v1,recorded,150,0.4066666666666667,0.3250012266666666,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.3_0713_0323
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,multifieldqa_en,ReKV,recv_w8_r0.5,True,query_sketch_bf16_v1,recorded,150,0.38666666666666666,0.5178679800000004,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0713_0332
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,multifieldqa_en,ReKV,recv_w8_r0.7,True,query_sketch_bf16_v1,recorded,150,0.4,0.7107060000000002,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0713_0341
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,musique,ReKV,recv_w16_r0.3,True,query_sketch_bf16_v1,recorded,500,0.246,0.32493689399999987,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/musique/mtc_receiver/recv_w16_r0.3_0713_0247
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,musique,ReKV,recv_w16_r0.5,True,query_sketch_bf16_v1,recorded,500,0.268,0.5178289699999992,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/musique/mtc_receiver/recv_w16_r0.5_0713_0300
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,musique,ReKV,recv_w16_r0.7,True,query_sketch_bf16_v1,recorded,500,0.332,0.7107727119999998,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/musique/mtc_receiver/recv_w16_r0.7_0713_0312
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,musique,ReKV,recv_w8_r0.3,True,query_sketch_bf16_v1,recorded,500,0.236,0.32493689399999987,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/musique/mtc_receiver/recv_w8_r0.3_0713_0211
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,musique,ReKV,recv_w8_r0.5,True,query_sketch_bf16_v1,recorded,500,0.296,0.5178289699999992,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/musique/mtc_receiver/recv_w8_r0.5_0713_0224
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,musique,ReKV,recv_w8_r0.7,True,query_sketch_bf16_v1,recorded,500,0.35,0.7107727119999998,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/musique/mtc_receiver/recv_w8_r0.7_0713_0236
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,qasper,ReKV,recv_w16_r0.3,True,query_sketch_bf16_v1,recorded,500,0.196,0.3249975599999999,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/qasper/mtc_receiver/recv_w16_r0.3_0713_0028
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,qasper,ReKV,recv_w16_r0.5,True,query_sketch_bf16_v1,recorded,500,0.218,0.5178658039999989,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/qasper/mtc_receiver/recv_w16_r0.5_0713_0101
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,qasper,ReKV,recv_w16_r0.7,True,query_sketch_bf16_v1,recorded,500,0.216,0.7107121659999999,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/qasper/mtc_receiver/recv_w16_r0.7_0713_0135
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,qasper,ReKV,recv_w8_r0.3,True,query_sketch_bf16_v1,recorded,500,0.186,0.3249975599999999,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/qasper/mtc_receiver/recv_w8_r0.3_0712_2243
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,qasper,ReKV,recv_w8_r0.5,True,query_sketch_bf16_v1,recorded,500,0.214,0.5178658039999989,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/qasper/mtc_receiver/recv_w8_r0.5_0712_2315
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,qasper,ReKV,recv_w8_r0.7,True,query_sketch_bf16_v1,recorded,500,0.216,0.7107121659999999,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/qasper/mtc_receiver/recv_w8_r0.7_0712_2348
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,tipsheets,ReKV,recv_w16_r0.3,True,query_sketch_bf16_v1,recorded,500,0.746,0.32485899799999945,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/tipsheets/mtc_receiver/recv_w16_r0.3_0712_2144
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,tipsheets,ReKV,recv_w16_r0.5,True,query_sketch_bf16_v1,recorded,500,0.916,0.5180052779999982,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/tipsheets/mtc_receiver/recv_w16_r0.5_0712_2146
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,tipsheets,ReKV,recv_w16_r0.7,True,query_sketch_bf16_v1,recorded,500,0.954,0.7107435099999985,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/tipsheets/mtc_receiver/recv_w16_r0.7_0712_2149
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,tipsheets,ReKV,recv_w8_r0.3,True,query_sketch_bf16_v1,recorded,500,0.844,0.32485899799999945,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/tipsheets/mtc_receiver/recv_w8_r0.3_0712_2136
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,tipsheets,ReKV,recv_w8_r0.5,True,query_sketch_bf16_v1,recorded,500,0.924,0.5180052779999982,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/tipsheets/mtc_receiver/recv_w8_r0.5_0712_2138
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,tipsheets,ReKV,recv_w8_r0.7,True,query_sketch_bf16_v1,recorded,500,0.954,0.7107435099999985,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/tipsheets/mtc_receiver/recv_w8_r0.7_0712_2141
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,tmath,ReKV,recv_w8_r0.3,True,query_sketch_bf16_v1,recorded,300,0.33175216666666674,0.3249329699999998,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/tmath/mtc_receiver/recv_w8_r0.3_0713_0513
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,tmath,ReKV,recv_w8_r0.5,True,query_sketch_bf16_v1,recorded,300,0.3355748433333334,0.5179460400000007,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/tmath/mtc_receiver/recv_w8_r0.5_0713_0637
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,tmath,ReKV,recv_w8_r0.7,True,query_sketch_bf16_v1,recorded,300,0.33654426666666687,0.7107159199999998,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/tmath/mtc_receiver/recv_w8_r0.7_0713_0757
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,twowikimqa,ReKV,recv_w16_r0.3,True,query_sketch_bf16_v1,recorded,200,0.17,0.32500169000000023,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/twowikimqa/mtc_receiver/recv_w16_r0.3_0713_0445
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,twowikimqa,ReKV,recv_w16_r0.5,True,query_sketch_bf16_v1,recorded,200,0.17,0.5178581100000009,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/twowikimqa/mtc_receiver/recv_w16_r0.5_0713_0455
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,twowikimqa,ReKV,recv_w16_r0.7,True,query_sketch_bf16_v1,recorded,200,0.17,0.710712895,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/twowikimqa/mtc_receiver/recv_w16_r0.7_0713_0504
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,twowikimqa,ReKV,recv_w8_r0.3,True,query_sketch_bf16_v1,recorded,200,0.16,0.32500169000000023,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/twowikimqa/mtc_receiver/recv_w8_r0.3_0713_0418
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,twowikimqa,ReKV,recv_w8_r0.5,True,query_sketch_bf16_v1,recorded,200,0.19,0.5178581100000009,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/twowikimqa/mtc_receiver/recv_w8_r0.5_0713_0427
pair7,S: Qwen2.5-7B Unc.; R: Bespoke-Stratos-7B,twowikimqa,ReKV,recv_w8_r0.7,True,query_sketch_bf16_v1,recorded,200,0.19,0.710712895,snapshots/table1_pair7_query_sketch_qwen25_uncensored_bespoke/twowikimqa/mtc_receiver/recv_w8_r0.7_0713_0436
